,Sentence #,Word,Tag,POS
2,17274,planes,O,NOUN
3,17274,de,O,ADP
4,17274,futuro,O,NOUN
5,17274,de,O,ADP
6,17274,Ercros,B-ORG,PROPN
7,17274,",",O,PUNCT
8,17274,Zabalza,B-PER,PROPN
9,17274,explicó,O,VERB
10,17274,que,O,SCONJ
11,17274,se,O,PRON
12,17274,realizará,O,VERB
13,17274,un,O,DET
14,17274,plan,O,NOUN
15,17274,de,O,ADP
16,17274,inversiones,O,NOUN
17,17274,de,O,ADP
18,17274,casi,O,ADV
19,17274,18.000,B-MISC,NUM
20,17274,millones,O,NOUN
21,17274,en,O,ADP
22,17274,los,O,DET
23,17274,próximos,O,ADJ
24,17274,tres,O,NUM
25,17274,años,O,NOUN
26,17274,",",O,PUNCT
27,17274,destinado,O,ADJ
28,17274,a,O,ADP
29,17274,reorientar,O,VERB
30,17274,la,O,DET
31,17274,diversificación,O,NOUN
32,17274,del,O,ADP
33,17274,grupo,O,NOUN
34,17274,.,O,PUNCT
0,17275,Ercros,B-ORG,PROPN
1,17275,pretende,O,VERB
2,17275,aumentar,O,VERB
3,17275,mucho,O,ADV
4,17275,su,O,DET
5,17275,línea,O,NOUN
6,17275,de,O,ADP
7,17275,productos,O,NOUN
8,17275,farmacéuticos,O,ADJ
9,17275,",",O,PUNCT
10,17275,con,O,ADP
11,17275,una,O,DET
12,17275,orientación,O,NOUN
13,17275,muy,O,ADV
14,17275,clara,O,ADJ
15,17275,hacia,O,ADP
16,17275,la,O,DET
17,17275,fabricación,O,NOUN
18,17275,de,O,ADP
19,17275,genéricos,O,ADJ
20,17275,.,O,PUNCT
0,17276,La,O,DET
1,17276,juez,O,NOUN
2,17276,que,O,PRON
3,17276,investiga,O,VERB
4,17276,el,O,DET
5,17276,proceso,O,NOUN
6,17276,de,O,ADP
7,17276,suspensión,O,NOUN
8,17276,de,O,ADP
9,17276,pagos,O,NOUN
10,17276,de,O,ADP
11,17276,Ercros,B-ORG,PROPN
12,17276,exculpó,O,VERB
13,17276,ayer,O,ADV
14,17276,a,O,ADP
15,17276,otros,O,DET
16,17276,cinco,O,NUM
17,17276,ex,O,ADJ
18,17276,directivos,O,NOUN
19,17276,de,O,ADP
20,17276,la,O,DET
21,17276,firma,O,NOUN
22,17276,y,O,CCONJ
23,17276,les,O,PRON
24,17276,eximió,O,VERB
25,17276,de,O,ADP
26,17276,declarar,O,VERB
27,17276,en,O,ADP
28,17276,relación,O,NOUN
29,17276,con,O,ADP
30,17276,el,O,DET
31,17276,supuesto,O,ADJ
32,17276,alzamiento,O,NOUN
33,17276,de,O,ADP
34,17276,bienes,O,NOUN
35,17276,de,O,ADP
36,17276,1.750,B-MISC,NUM
37,17276,millones,O,NOUN
38,17276,cometido,O,ADJ
39,17276,en,O,ADP
40,17276,1992,B-MISC,NOUN
41,17276,.,O,PUNCT
0,17277,La,O,DET
1,17277,apertura,O,NOUN
2,17277,de,O,ADP
3,17277,las,O,DET
4,17277,sucursales,O,NOUN
5,17277,bancarias,O,ADJ
6,17277,los,O,DET
7,17277,sábados,O,NOUN
8,17277,se,O,PRON
9,17277,ha,O,AUX
10,17277,convertido,O,VERB
11,17277,en,O,ADP
12,17277,el,O,DET
13,17277,elemento,O,NOUN
14,17277,negociador,O,ADJ
15,17277,que,O,PRON
16,17277,mantiene,O,VERB
17,17277,bloqueado,O,ADJ
18,17277,el,O,DET
19,17277,convenio,O,NOUN
20,17277,colectivo,O,ADJ
21,17277,del,O,ADP
22,17277,sector,O,NOUN
23,17277,bancario,O,ADJ
24,17277,.,O,PUNCT
0,17278,Así,O,ADV
1,17278,se,O,PRON
2,17278,comprobó,O,VERB
3,17278,en,O,ADP
4,17278,la,O,DET
5,17278,reunión,O,NOUN
6,17278,que,O,PRON
7,17278,mantuvieron,O,VERB
8,17278,ayer,O,ADV
9,17278,representantes,O,NOUN
10,17278,de,O,ADP
11,17278,los,O,DET
12,17278,sindicatos,O,NOUN
13,17278,CCOO,B-ORG,PROPN
14,17278,y,O,CCONJ
15,17278,UGT,B-ORG,PROPN
16,17278,con,O,ADP
17,17278,la,O,DET
18,17278,Asociación,B-ORG,PROPN
19,17278,Española,I-ORG,PROPN
20,17278,de,I-ORG,ADP
21,17278,Banca,I-ORG,PROPN
22,17278,(,O,PUNCT
23,17278,AEB,B-ORG,PROPN
24,17278,),O,PUNCT
25,17278,para,O,ADP
26,17278,intentar,O,AUX
27,17278,avanzar,O,VERB
28,17278,en,O,ADP
29,17278,la,O,DET
30,17278,redacción,O,NOUN
31,17278,de,O,ADP
32,17278,un,O,DET
33,17278,nuevo,O,ADJ
34,17278,acuerdo,O,NOUN
35,17278,laboral,O,ADJ
36,17278,para,O,ADP
37,17278,el,O,DET
38,17278,sector,O,NOUN
39,17278,.,O,PUNCT
0,17279,Durante,O,ADP
1,17279,la,O,DET
2,17279,hora,O,NOUN
3,17279,y,O,CCONJ
4,17279,media,O,NUM
5,17279,que,O,PRON
6,17279,duró,O,VERB
7,17279,el,O,DET
8,17279,encuentro,O,NOUN
9,17279,",",O,PUNCT
10,17279,los,O,DET
11,17279,representantes,O,NOUN
12,17279,de,O,ADP
13,17279,UGT,B-ORG,PROPN
14,17279,y,O,CCONJ
15,17279,de,O,ADP
16,17279,CCOO,B-ORG,PROPN
17,17279,centraron,O,VERB
18,17279,sus,O,DET
19,17279,peticiones,O,NOUN
20,17279,en,O,ADP
21,17279,el,O,DET
22,17279,cierre,O,NOUN
23,17279,de,O,ADP
24,17279,los,O,DET
25,17279,sábados,O,NOUN
26,17279,",",O,PUNCT
27,17279,una,O,DET
28,17279,reivindicación,O,NOUN
29,17279,tradicional,O,ADJ
30,17279,en,O,ADP
31,17279,el,O,DET
32,17279,sector,O,NOUN
33,17279,.,O,PUNCT
0,17280,La,O,DET
1,17280,patronal,O,NOUN
2,17280,rechazó,O,VERB
3,17280,esta,O,DET
4,17280,posibilidad,O,NOUN
5,17280,.,O,PUNCT
0,17281,Un,O,DET
1,17281,portavoz,O,NOUN
2,17281,de,O,ADP
3,17281,la,O,DET
4,17281,AEB,B-ORG,PROPN
5,17281,explicó,O,VERB
6,17281,que,O,SCONJ
7,17281,la,O,DET
8,17281,prestación,O,NOUN
9,17281,del,O,ADP
10,17281,servicio,O,NOUN
11,17281,los,O,DET
12,17281,sábados,O,NOUN
13,17281,tiene,O,VERB
14,17281,un,O,DET
15,17281,valor,O,NOUN
16,17281,"""",O,PUNCT
17,17281,estratégico,O,ADJ
18,17281,"""",O,PUNCT
19,17281,para,O,ADP
20,17281,la,O,DET
21,17281,banca,O,NOUN
22,17281,.,O,PUNCT
0,17282,Según,O,ADP
1,17282,las,O,DET
2,17282,mismas,O,DET
3,17282,fuentes,O,NOUN
4,17282,",",O,PUNCT
5,17282,"""",O,PUNCT
6,17282,los,O,DET
7,17282,clientes,O,NOUN
8,17282,valoran,O,VERB
9,17282,muy,O,ADV
10,17282,positivamente,O,ADV
11,17282,la,O,DET
12,17282,oportunidad,O,NOUN
13,17282,de,O,ADP
14,17282,realizar,O,VERB
15,17282,sus,O,DET
16,17282,gestiones,O,NOUN
17,17282,con,O,ADP
18,17282,los,O,DET
19,17282,bancos,O,NOUN
20,17282,el,O,DET
21,17282,Sábado,B-MISC,NOUN
22,17282,por,O,ADP
23,17282,la,O,DET
24,17282,mañana,O,NOUN
25,17282,"""",O,PUNCT
26,17282,",",O,PUNCT
27,17282,por,O,ADP
28,17282,lo,O,DET
29,17282,que,O,PRON
30,17282,la,O,DET
31,17282,patronal,O,NOUN
32,17282,bancaria,O,ADJ
33,17282,española,O,ADJ
34,17282,aboga,O,VERB
35,17282,por,O,ADP
36,17282,la,O,DET
37,17282,situación,O,NOUN
38,17282,en,O,ADP
39,17282,las,O,DET
40,17282,mismas,O,DET
41,17282,condiciones,O,NOUN
42,17282,que,O,PRON
43,17282,en,O,ADP
44,17282,la,O,DET
45,17282,actualidad,O,NOUN
46,17282,.,O,PUNCT
0,17283,UGT,B-ORG,PROPN
1,17283,y,O,CCONJ
2,17283,CCOO,B-ORG,PROPN
3,17283,proponen,O,VERB
4,17283,",",O,PUNCT
5,17283,como,O,SCONJ
6,17283,alternativa,O,NOUN
7,17283,a,O,ADP
8,17283,cerrar,O,VERB
9,17283,los,O,DET
10,17283,sábados,O,NOUN
11,17283,",",O,PUNCT
12,17283,la,O,DET
13,17283,instauración,O,NOUN
14,17283,de,O,ADP
15,17283,un,O,DET
16,17283,horario,O,NOUN
17,17283,similar,O,ADJ
18,17283,al,O,ADP
19,17283,que,O,PRON
20,17283,desarrollan,O,VERB
21,17283,las,O,DET
22,17283,cajas,O,NOUN
23,17283,de,O,ADP
24,17283,ahorros,O,NOUN
25,17283,",",O,PUNCT
26,17283,que,O,PRON
27,17283,abren,O,VERB
28,17283,una,O,DET
29,17283,tarde,O,NOUN
30,17283,a,O,ADP
31,17283,la,O,DET
32,17283,semana,O,NOUN
33,17283,.,O,PUNCT
0,17284,CCOO,B-ORG,PROPN
1,17284,también,O,ADV
2,17284,mostró,O,VERB
3,17284,su,O,DET
4,17284,disposición,O,NOUN
5,17284,a,O,ADP
6,17284,flexibilizar,O,VERB
7,17284,el,O,DET
8,17284,horario,O,NOUN
9,17284,laboral,O,ADJ
10,17284,de,O,ADP
11,17284,forma,O,NOUN
12,17284,que,O,SCONJ
13,17284,se,O,PRON
14,17284,abran,O,VERB
15,17284,las,O,DET
16,17284,oficinas,O,NOUN
17,17284,por,O,ADP
18,17284,las,O,DET
19,17284,tardes,O,NOUN
20,17284,-,O,PUNCT
21,17284,-,O,PUNCT
22,17284,iniciativa,O,NOUN
23,17284,que,O,PRON
24,17284,consiguió,O,VERB
25,17284,pactar,O,VERB
26,17284,con,O,ADP
27,17284,la,O,DET
28,17284,dirección,O,NOUN
29,17284,del,O,ADP
30,17284,Deutsche,B-ORG,PROPN
31,17284,Bank,I-ORG,PROPN
32,17284,en,O,ADP
33,17284,España,B-LOC,PROPN
34,17284,-,O,PUNCT
35,17284,-,O,PUNCT
36,17284,.,O,PUNCT
0,17285,Esta,O,DET
1,17285,fórmula,O,NOUN
2,17285,",",O,PUNCT
3,17285,sin,O,ADP
4,17285,embargo,O,NOUN
5,17285,",",O,PUNCT
6,17285,cuenta,O,VERB
7,17285,con,O,ADP
8,17285,la,O,DET
9,17285,oposición,O,NOUN
10,17285,de,O,ADP
11,17285,la,O,DET
12,17285,UGT,B-ORG,PROPN
13,17285,",",O,PUNCT
14,17285,que,O,PRON
15,17285,denunció,O,VERB
16,17285,ante,O,ADP
17,17285,la,O,DET
18,17285,Audiencia,B-ORG,PROPN
19,17285,Nacional,I-ORG,PROPN
20,17285,este,O,DET
21,17285,acuerdo,O,NOUN
22,17285,.,O,PUNCT
0,17286,Los,O,DET
1,17286,responsables,O,NOUN
2,17286,de,O,ADP
3,17286,banca,O,NOUN
4,17286,de,O,ADP
5,17286,UGT,B-ORG,PROPN
6,17286,y,O,CCONJ
7,17286,CCOO,B-ORG,PROPN
8,17286,admitieron,O,VERB
9,17286,que,O,SCONJ
10,17286,la,O,DET
11,17286,reunión,O,NOUN
12,17286,no,O,ADV
13,17286,consiguió,O,VERB
14,17286,el,O,DET
15,17286,objetivo,O,NOUN
16,17286,principal,O,ADJ
17,17286,",",O,PUNCT
18,17286,que,O,PRON
19,17286,era,O,AUX
20,17286,desbloquear,O,VERB
21,17286,el,O,DET
22,17286,convenio,O,NOUN
23,17286,.,O,PUNCT
0,17287,No,O,PART
1,17287,obstante,O,NOUN
2,17287,",",O,PUNCT
3,17287,los,O,DET
4,17287,representantes,O,NOUN
5,17287,de,O,ADP
6,17287,trabajadores,O,NOUN
7,17287,y,O,CCONJ
8,17287,empresa,O,NOUN
9,17287,han,O,AUX
10,17287,convocado,O,VERB
11,17287,una,O,DET
12,17287,próxima,O,ADJ
13,17287,cita,O,NOUN
14,17287,de,O,ADP
15,17287,la,O,DET
16,17287,mesa,O,NOUN
17,17287,de,O,ADP
18,17287,negociación,O,NOUN
19,17287,para,O,ADP
20,17287,el,O,DET
21,17287,próximo,O,ADJ
22,17287,8,B-MISC,NUM
23,17287,de,I-MISC,ADP
24,17287,junio,I-MISC,NOUN
25,17287,.,O,PUNCT
0,17288,La,O,DET
1,17288,AEB,B-ORG,PROPN
2,17288,ha,O,AUX
3,17288,recordado,O,VERB
4,17288,",",O,PUNCT
5,17288,por,O,ADP
6,17288,su,O,DET
7,17288,parte,O,NOUN
8,17288,",",O,PUNCT
9,17288,que,O,PRON
10,17288,desde,O,ADP
11,17288,el,O,DET
12,17288,inicio,O,NOUN
13,17288,de,O,ADP
14,17288,las,O,DET
15,17288,negociaciones,O,NOUN
16,17288,han,O,AUX
17,17288,presentado,O,VERB
18,17288,diferentes,O,DET
19,17288,propuestas,O,NOUN
20,17288,para,O,ADP
21,17288,"""",O,PUNCT
22,17288,conseguir,O,VERB
23,17288,una,O,DET
24,17288,mayor,O,ADJ
25,17288,flexibilidad,O,NOUN
26,17288,en,O,ADP
27,17288,la,O,DET
28,17288,gestión,O,NOUN
29,17288,de,O,ADP
30,17288,las,O,DET
31,17288,empresas,O,NOUN
32,17288,bancarias,O,ADJ
33,17288,"""",O,PUNCT
34,17288,",",O,PUNCT
35,17288,sin,O,ADP
36,17288,que,O,SCONJ
37,17288,hasta,O,ADP
38,17288,el,O,DET
39,17288,momento,O,NOUN
40,17288,haya,O,AUX
41,17288,obtenido,O,VERB
42,17288,"""",O,PUNCT
43,17288,respuesta,O,NOUN
44,17288,positiva,O,ADJ
45,17288,alguna,O,PRON
46,17288,"""",O,PUNCT
47,17288,.,O,PUNCT
0,17289,El,O,DET
1,17289,recinto,O,NOUN
2,17289,de,O,ADP
3,17289,Sant,B-PER,PROPN
4,17289,Gervasi,I-PER,PROPN
5,17289,acogió,O,VERB
6,17289,un,O,DET
7,17289,recital,O,NOUN
8,17289,de,O,ADP
9,17289,la,O,DET
10,17289,soprano,O,NOUN
11,17289,Lorena,B-PER,PROPN
12,17289,García,I-PER,PROPN
13,17289,",",O,PUNCT
14,17289,junto,O,ADJ
15,17289,con,O,ADP
16,17289,el,O,DET
17,17289,cuarteto,O,NOUN
18,17289,de,O,ADP
19,17289,cuerda,O,NOUN
20,17289,del,O,ADP
21,17289,Conservatori,B-ORG,PROPN
22,17289,Superior,I-ORG,PROPN
23,17289,de,I-ORG,ADP
24,17289,Música,I-ORG,PROPN
25,17289,del,I-ORG,ADP
26,17289,Liceu,I-ORG,PROPN
27,17289,.,O,PUNCT
0,17290,La,O,DET
1,17290,actuación,O,NOUN
2,17290,formaba,O,VERB
3,17290,parte,O,NOUN
4,17290,del,O,ADP
5,17290,ciclo,O,NOUN
6,17290,La,B-MISC,DET
7,17290,capsa,I-MISC,PROPN
8,17290,de,I-MISC,ADP
9,17290,música,I-MISC,NOUN
10,17290,.,O,PUNCT
0,17291,Laila,B-PER,PROPN
1,17291,Ali,I-PER,PROPN
2,17291,",",O,PUNCT
3,17291,hija,O,NOUN
4,17291,del,O,ADP
5,17291,legendario,O,ADJ
6,17291,ex,O,ADJ
7,17291,campeón,O,NOUN
8,17291,de,O,ADP
9,17291,boxeo,O,NOUN
10,17291,Muhammad,B-PER,PROPN
11,17291,Ali,I-PER,PROPN
12,17291,",",O,PUNCT
13,17291,ha,O,AUX
14,17291,decidido,O,VERB
15,17291,seguir,O,VERB
16,17291,los,O,DET
17,17291,pasos,O,NOUN
18,17291,de,O,ADP
19,17291,su,O,DET
20,17291,padre,O,NOUN
21,17291,y,O,CCONJ
22,17291,ha,O,AUX
23,17291,anunciado,O,VERB
24,17291,que,O,SCONJ
25,17291,debutará,O,VERB
26,17291,como,O,SCONJ
27,17291,profesional,O,NOUN
28,17291,de,O,ADP
29,17291,los,O,DET
30,17291,cuadriláteros,O,NOUN
31,17291,el,O,DET
32,17291,próximo,O,ADJ
33,17291,8,B-MISC,NUM
34,17291,de,I-MISC,ADP
35,17291,octubre,I-MISC,NOUN
36,17291,.,O,PUNCT
0,17292,Laila,B-PER,PROPN
1,17292,",",O,PUNCT
2,17292,de,O,ADP
3,17292,21,B-MISC,NUM
4,17292,años,O,NOUN
5,17292,",",O,PUNCT
6,17292,es,O,AUX
7,17292,la,O,DET
8,17292,Segunda,O,ADJ
9,17292,más,O,ADV
10,17292,pequeña,O,ADJ
11,17292,de,O,ADP
12,17292,los,O,DET
13,17292,nueve,O,NUM
14,17292,hijos,O,NOUN
15,17292,de,O,ADP
16,17292,Ali,B-PER,PROPN
17,17292,",",O,PUNCT
18,17292,enfermo,O,NOUN
19,17292,de,O,ADP
20,17292,Parkinson,B-PER,PROPN
21,17292,",",O,PUNCT
22,17292,quien,O,PRON
23,17292,no,O,ADV
24,17292,ha,O,AUX
25,17292,visto,O,VERB
26,17292,con,O,ADP
27,17292,buenos,O,ADJ
28,17292,ojos,O,NOUN
29,17292,que,O,PRON
30,17292,se,O,PRON
31,17292,dedique,O,VERB
32,17292,a,O,ADP
33,17292,este,O,DET
34,17292,violento,O,ADJ
35,17292,deporte,O,NOUN
36,17292,porque,O,SCONJ
37,17292,no,O,ADV
38,17292,quiere,O,VERB
39,17292,que,O,SCONJ
40,17292,sufra,O,VERB
41,17292,daños,O,NOUN
42,17292,y,O,CCONJ
43,17292,considera,O,VERB
44,17292,que,O,SCONJ
45,17292,se,O,PRON
46,17292,trata,O,VERB
47,17292,de,O,ADP
48,17292,un,O,DET
49,17292,negocio,O,NOUN
50,17292,corrupto,O,ADJ
51,17292,.,O,PUNCT
0,17293,El,O,DET
1,17293,magistrado,O,NOUN
2,17293,del,O,ADP
3,17293,Tribunal,B-ORG,PROPN
4,17293,Supremo,I-ORG,PROPN
5,17293,",",O,PUNCT
6,17293,José,B-PER,PROPN
7,17293,Antonio,I-PER,PROPN
8,17293,Somalo,I-PER,PROPN
9,17293,Giménez,I-PER,PROPN
10,17293,",",O,PUNCT
11,17293,ha,O,AUX
12,17293,sido,O,AUX
13,17293,nombrado,O,VERB
14,17293,defensor,O,NOUN
15,17293,del,O,ADP
16,17293,cliente,O,NOUN
17,17293,de,O,ADP
18,17293,la,O,DET
19,17293,Federación,B-ORG,PROPN
20,17293,Catalana,I-ORG,PROPN
21,17293,de,I-ORG,ADP
22,17293,Cajas,I-ORG,PROPN
23,17293,de,I-ORG,ADP
24,17293,Ahorro,I-ORG,PROPN
25,17293,",",O,PUNCT
26,17293,que,O,PRON
27,17293,agrupa,O,VERB
28,17293,a,O,ADP
29,17293,las,O,DET
30,17293,10,B-MISC,NUM
31,17293,entidades,O,NOUN
32,17293,de,O,ADP
33,17293,ahorros,O,NOUN
34,17293,de,O,ADP
35,17293,Catalunya,B-LOC,PROPN
36,17293,.,O,PUNCT
0,17294,Somalo,B-PER,PROPN
1,17294,",",O,PUNCT
2,17294,jubilado,O,ADJ
3,17294,desde,O,ADP
4,17294,mayo,B-MISC,NOUN
5,17294,de,I-MISC,ADP
6,17294,1999,I-MISC,NUM
7,17294,",",O,PUNCT
8,17294,se,O,PRON
9,17294,incorpora,O,VERB
10,17294,a,O,ADP
11,17294,su,O,DET
12,17294,nuevo,O,ADJ
13,17294,cargo,O,NOUN
14,17294,durante,O,ADP
15,17294,este,O,DET
16,17294,mes,B-MISC,NOUN
17,17294,de,I-MISC,ADP
18,17294,enero,I-MISC,NOUN
19,17294,",",O,PUNCT
20,17294,y,O,CCONJ
21,17294,sustituye,O,VERB
22,17294,a,O,ADP
23,17294,Cesáreo,B-PER,PROPN
24,17294,Rodríguez,I-PER,PROPN
25,17294,Aguilera,I-PER,PROPN
26,17294,.,O,PUNCT
0,17295,Un,O,PRON
1,17295,total,O,ADJ
2,17295,de,O,ADP
3,17295,483,B-MISC,NUM
4,17295,remeros,O,NOUN
5,17295,participaron,O,VERB
6,17295,en,O,ADP
7,17295,la,O,DET
8,17295,Primera,O,PROPN
9,17295,Regata,B-MISC,PROPN
10,17295,Internacional,I-MISC,PROPN
11,17295,de,I-MISC,ADP
12,17295,Llaud,I-MISC,PROPN
13,17295,Català,I-MISC,PROPN
14,17295,que,O,PRON
15,17295,se,O,PRON
16,17295,disputó,O,VERB
17,17295,en,O,ADP
18,17295,aguas,O,NOUN
19,17295,del,O,ADP
20,17295,Port,B-LOC,PROPN
21,17295,de,I-LOC,ADP
22,17295,Barcelona,I-LOC,PROPN
23,17295,.,O,PUNCT
0,17296,Los,O,DET
1,17296,vencedores,O,NOUN
2,17296,en,O,ADP
3,17296,categoría,O,NOUN
4,17296,sénior,O,ADJ
5,17296,masculina,O,ADJ
6,17296,y,O,CCONJ
7,17296,femenina,O,ADJ
8,17296,fueron,O,AUX
9,17296,el,O,DET
10,17296,Real,B-ORG,PROPN
11,17296,Club,I-ORG,PROPN
12,17296,Marítim,I-ORG,PROPN
13,17296,y,O,CCONJ
14,17296,el,O,DET
15,17296,Club,B-ORG,PROPN
16,17296,Arenys,I-ORG,PROPN
17,17296,de,I-ORG,ADP
18,17296,Mar,I-ORG,PROPN
19,17296,.,O,PUNCT
0,17297,Al,O,ADP
1,17297,final,O,NOUN
2,17297,se,O,PRON
3,17297,realizó,O,VERB
4,17297,una,O,DET
5,17297,demostración,O,NOUN
6,17297,de,O,ADP
7,17297,una,O,DET
8,17297,de,O,ADP
9,17297,estas,O,DET
10,17297,históricas,O,ADJ
11,17297,embarcaciones,O,NOUN
12,17297,insumergibles,O,ADJ
13,17297,que,O,PRON
14,17297,tenían,O,VERB
15,17297,como,O,SCONJ
16,17297,misión,O,NOUN
17,17297,el,O,DET
18,17297,salvamento,O,NOUN
19,17297,de,O,ADP
20,17297,náufragos,O,NOUN
21,17297,.,O,PUNCT
0,17298,EL,O,DET
1,17298,',O,SYM
2,17298,CONSELLER,O,NOUN
3,17298,',O,SYM
4,17298,de,O,ADP
5,17298,Sanitat,B-ORG,PROPN
6,17298,",",O,PUNCT
7,17298,Eduard,B-PER,PROPN
8,17298,Rius,I-PER,PROPN
9,17298,",",O,PUNCT
10,17298,se,O,PRON
11,17298,comprometió,O,VERB
12,17298,anoche,O,ADV
13,17298,ante,O,ADP
14,17298,los,O,DET
15,17298,sindicatos,O,NOUN
16,17298,de,O,ADP
17,17298,la,O,DET
18,17298,red,O,NOUN
19,17298,de,O,ADP
20,17298,hospitales,O,NOUN
21,17298,de,O,ADP
22,17298,uso,O,NOUN
23,17298,público,O,ADJ
24,17298,de,O,ADP
25,17298,Catalunya,B-LOC,PROPN
26,17298,(,O,PUNCT
27,17298,XHUP,B-ORG,PROPN
28,17298,),O,PUNCT
29,17298,a,O,ADP
30,17298,convocar,O,VERB
31,17298,a,O,ADP
32,17298,la,O,DET
33,17298,patronal,O,NOUN
34,17298,para,O,ADP
35,17298,negociar,O,VERB
36,17298,las,O,DET
37,17298,reivindicaciones,O,NOUN
38,17298,del,O,ADP
39,17298,personal,O,NOUN
40,17298,sanitario,O,ADJ
41,17298,.,O,PUNCT
0,17299,Los,O,DET
1,17299,trabajadores,O,NOUN
2,17299,aceptaron,O,VERB
3,17299,la,O,DET
4,17299,mediación,O,NOUN
5,17299,y,O,CCONJ
6,17299,abandonaron,O,VERB
7,17299,el,O,DET
8,17299,encierro,O,NOUN
9,17299,en,O,ADP
10,17299,la,O,DET
11,17299,sede,O,NOUN
12,17299,de,O,ADP
13,17299,la,O,DET
14,17299,conselleria,O,NOUN
15,17299,.,O,PUNCT
0,17300,El,O,DET
1,17300,COI,B-ORG,PROPN
2,17300,abrió,O,VERB
3,17300,ayer,O,ADV
4,17300,",",O,PUNCT
5,17300,por,O,ADP
6,17300,orden,O,NOUN
7,17300,de,O,ADP
8,17300,su,O,DET
9,17300,presidente,O,NOUN
10,17300,",",O,PUNCT
11,17300,el,O,DET
12,17300,belga,O,NOUN
13,17300,Jacques,B-PER,PROPN
14,17300,Rogge,I-PER,PROPN
15,17300,",",O,PUNCT
16,17300,una,O,DET
17,17300,investigación,O,NOUN
18,17300,al,O,ADP
19,17300,descubrir,O,VERB
20,17300,",",O,PUNCT
21,17300,por,O,ADP
22,17300,casualidad,O,NOUN
23,17300,",",O,PUNCT
24,17300,material,O,NOUN
25,17300,médico,O,ADJ
26,17300,para,O,ADP
27,17300,realizar,O,VERB
28,17300,transfusiones,O,NOUN
29,17300,",",O,PUNCT
30,17300,bolsas,O,NOUN
31,17300,vacías,O,ADJ
32,17300,de,O,ADP
33,17300,sangre,O,NOUN
34,17300,y,O,CCONJ
35,17300,restos,O,NOUN
36,17300,de,O,ADP
37,17300,glucosa,O,NOUN
38,17300,en,O,ADP
39,17300,una,O,DET
40,17300,casa,O,NOUN
41,17300,alquilada,O,ADJ
42,17300,",",O,PUNCT
43,17300,en,O,ADP
44,17300,Soldier,B-LOC,PROPN
45,17300,Hollow,I-LOC,PROPN
46,17300,",",O,PUNCT
47,17300,muy,O,ADV
48,17300,cerca,O,ADV
49,17300,de,O,ADP
50,17300,Salt,B-LOC,PROPN
51,17300,Lake,I-LOC,PROPN
52,17300,City,I-LOC,PROPN
53,17300,",",O,PUNCT
54,17300,por,O,ADP
55,17300,el,O,DET
56,17300,equipo,O,NOUN
57,17300,de,O,ADP
58,17300,fondo,O,NOUN
59,17300,de,O,ADP
60,17300,la,O,DET
61,17300,Federación,B-ORG,PROPN
62,17300,Austriaca,I-ORG,PROPN
63,17300,de,I-ORG,ADP
64,17300,Esquí,I-ORG,PROPN
65,17300,durante,O,ADP
66,17300,la,O,DET
67,17300,disputa,O,NOUN
68,17300,de,O,ADP
69,17300,los,O,DET
70,17300,recientes,O,ADJ
71,17300,JJOO,B-MISC,PROPN
72,17300,.,O,PUNCT
0,17301,Austria,B-ORG,PROPN
1,17301,conquistó,O,VERB
2,17301,16,B-MISC,NUM
3,17301,medallas,O,NOUN
4,17301,en,O,ADP
5,17301,Salt,B-LOC,PROPN
6,17301,Lake,I-LOC,PROPN
7,17301,City,I-LOC,PROPN
8,17301,(,O,PUNCT
9,17301,2,B-MISC,NUM
10,17301,de,O,ADP
11,17301,oro,O,NOUN
12,17301,",",O,PUNCT
13,17301,4,B-MISC,NUM
14,17301,de,O,ADP
15,17301,plata,O,NOUN
16,17301,y,O,CCONJ
17,17301,10,B-MISC,NUM
18,17301,de,O,ADP
19,17301,bronce,O,NOUN
20,17301,),O,PUNCT
21,17301,.,O,PUNCT
0,17302,La,O,DET
1,17302,sospecha,O,NOUN
2,17302,del,O,ADP
3,17302,COI,B-ORG,PROPN
4,17302,",",O,PUNCT
5,17302,que,O,PRON
6,17302,tuvo,O,VERB
7,17302,conocimiento,O,NOUN
8,17302,del,O,ADP
9,17302,hallazgo,O,NOUN
10,17302,cuando,O,SCONJ
11,17302,el,O,DET
12,17302,sheriff,O,NOUN
13,17302,del,O,ADP
14,17302,condado,O,NOUN
15,17302,de,O,ADP
16,17302,Wasatch,B-LOC,PROPN
17,17302,trasladó,O,VERB
18,17302,todo,O,DET
19,17302,el,O,DET
20,17302,material,O,NOUN
21,17302,a,O,ADP
22,17302,las,O,DET
23,17302,oficinas,O,NOUN
24,17302,del,O,ADP
25,17302,organismo,O,NOUN
26,17302,deportivo,O,ADJ
27,17302,",",O,PUNCT
28,17302,sospecha,O,VERB
29,17302,que,O,SCONJ
30,17302,en,O,ADP
31,17302,esa,O,DET
32,17302,casa,O,NOUN
33,17302,pudieron,O,AUX
34,17302,realizarse,O,VERB
35,17302,transfusiones,O,NOUN
36,17302,de,O,ADP
37,17302,sangre,O,NOUN
38,17302,",",O,PUNCT
39,17302,una,O,DET
40,17302,práctica,O,NOUN
41,17302,prohibida,O,ADJ
42,17302,y,O,CCONJ
43,17302,",",O,PUNCT
44,17302,a,O,ADP
45,17302,la,O,DET
46,17302,vez,O,NOUN
47,17302,",",O,PUNCT
48,17302,extremadamente,O,ADV
49,17302,peligrosa,O,ADJ
